B,B_norm,F1,FPS,M1,Q1,Q_aux,Q_discriminator,Q_fb,actor_loss,auxQ1,aux_critic_loss,aux_rew/limits_dof_pos,aux_rew/limits_torque,aux_rew/penalty_action_rate,aux_rew/penalty_ankle_roll,aux_rew/penalty_feet_ori,aux_rew/penalty_slippage,aux_rew/penalty_torques,aux_rew/penalty_undesired_contact,critic_loss,disc_expert_loss,disc_loss,disc_train_loss,disc_wgan_gp_loss,duration [minutes],fb_diag,fb_loss,fb_offdiag,mean_aux_reward,mean_disc_reward,mean_next_Q,mean_next_auxQ,orth_loss,orth_loss_diag,orth_loss_offdiag,q_loss,target_M,target_Q,target_auxQ,timestep,unc_Q,unc_auxQ,z_norm
0.007128,16.0,0.389702,1047.1797460217272,54.046326,-248.602371,-71.916824,-247.843262,3606.703857,46283.589844,-71.600403,2.024243,0.002832,0.210605,4.239377,0.027425,0.135026,0.148936,3727.178955,0.102948,2.665876,0.024079,0.058723,0.024412,0.001023,750.7053251385689,-434.198608,-11965.81543,1168.880859,-1.191335,-5.829298,-247.357117,-71.521019,-127.005196,-256.0,128.994614,0.0,53.719097,-248.602692,-71.60041,46848000,0.741036,0.65004,16.000002
0.007068,16.0,0.369592,1047.640554519059,53.797607,-248.003754,-72.033821,-247.25354,3610.530029,46234.511719,-71.759972,2.038152,0.002764,0.211347,4.256184,0.027058,0.135496,0.148353,3705.950684,0.099383,2.712264,0.024114,0.058788,0.024454,0.001022,756.8188544750213,-435.029968,-11972.485352,1154.036377,-1.190169,-5.82479,-246.748016,-71.683708,-126.914673,-256.0,129.084976,0.0,53.465862,-248.00412,-71.759766,47232000,0.747173,0.652216,16.000013
0.007372,16.0,0.481579,1046.8355037574981,53.809124,-247.884415,-71.6717,-247.138077,3614.980713,46248.425781,-71.378662,1.774275,0.00275,0.209779,4.197218,0.027287,0.138075,0.148952,3694.212891,0.095591,1.54796,0.023381,0.057097,0.023672,0.001004,762.9371422727903,-439.534698,-12087.540039,1110.569214,-1.197923,-5.856153,-246.59668,-71.28875,-127.585663,-255.999969,128.414032,0.0,53.46954,-247.88356,-71.378662,47616000,0.741897,0.648805,16.000008
0.007279,16.0,0.567642,930.8563708190223,53.945526,-248.121979,-71.575394,-247.332916,3586.936279,45916.96875,-71.313362,2.033132,0.002877,0.217424,4.277234,0.026724,0.142274,0.150143,3774.973877,0.102256,2.698464,0.024421,0.059509,0.024784,0.00103,769.8171827912331,-433.154541,-11959.478516,1159.164795,-1.193113,-5.822109,-246.870544,-71.227867,-126.854675,-256.0,129.145096,0.0,53.616272,-248.122025,-71.313133,48000000,0.748296,0.646296,16.000027
0.00723,16.0,0.409472,1047.9565307893174,54.009678,-247.282669,-70.722168,-246.523575,3648.401367,46493.445312,-70.442421,2.014538,0.002823,0.217835,4.321399,0.026826,0.14449,0.151394,3795.654297,0.09681,2.560737,0.024427,0.059568,0.0248,0.001034,775.9288229703903,-435.020508,-11962.526367,1176.633179,-1.179415,-5.804752,-246.03566,-70.355087,-127.04126,-255.999969,128.95842,0.0,53.680363,-247.283997,-70.442398,48384000,0.742012,0.643048,16.000031
0.007141,16.0,0.518712,1047.2352647799771,53.961498,-246.567337,-70.839508,-245.79541,3630.24707,46139.828125,-70.570511,1.961059,0.00283,0.216044,4.266166,0.026624,0.144875,0.151082,3776.267578,0.09556,2.578935,0.023958,0.058473,0.024304,0.001021,782.0447258869807,-436.776459,-11987.795898,1173.228882,-1.188611,-5.814769,-245.293533,-70.477531,-127.241997,-255.999969,128.75769,0.0,53.63002,-246.566849,-70.570709,48768000,0.74322,0.640969,16.000019
0.007174,16.0,0.433413,1047.2392910874428,54.291912,-246.701416,-70.804398,-245.945953,3639.387207,46276.601562,-70.534515,1.671355,0.002724,0.214182,4.250111,0.026622,0.146224,0.151044,3781.330566,0.09676,1.518882,0.023754,0.058038,0.024105,0.001018,788.1605533202489,-440.289795,-12053.53418,1114.161133,-1.190603,-5.81141,-245.440994,-70.446457,-127.274269,-256.0,128.725479,0.0,53.962868,-246.701645,-70.534355,49152000,0.730661,0.625235,16.000025
0.007349,16.0,0.361571,1048.1522332803881,53.244396,-246.120773,-71.10685,-245.299942,3676.718018,46652.003906,-70.842636,1.977274,0.002847,0.208256,4.227704,0.027067,0.148361,0.151396,3765.275879,0.092205,2.53041,0.023215,0.056799,0.023536,0.001005,794.2711522539456,-437.782257,-12056.755859,1137.618042,-1.183186,-5.842715,-244.813431,-70.766113,-127.565773,-255.999969,128.433975,0.0,52.895645,-246.120834,-70.84269,49536000,0.735696,0.629674,16.000017
0.007378,16.0,0.472571,1046.40068557479,53.609035,-246.618088,-70.999481,-245.828873,3666.547852,46614.964844,-70.760857,1.975177,0.002908,0.210613,4.263448,0.027242,0.151099,0.150716,3810.31958,0.09634,2.559386,0.023561,0.057625,0.023918,0.001015,800.391950905323,-435.644531,-11974.49707,1171.436401,-1.175074,-5.821616,-245.343063,-70.688133,-127.10305,-256.0,128.896606,0.0,53.270947,-246.617691,-70.760956,49920000,0.733719,0.635355,16.000011
0.007273,16.0,0.307904,1047.4977756229587,53.555374,-246.641251,-70.588654,-245.809616,3671.83252,46648.101562,-70.305168,1.944446,0.002975,0.210079,4.264611,0.027463,0.151437,0.151035,3782.38501,0.098761,2.691275,0.023644,0.057824,0.024016,0.001016,806.5066043972969,-436.699707,-11996.850586,1150.897339,-1.171276,-5.820188,-245.362473,-70.225433,-127.110664,-255.999969,128.889053,0.0,53.214863,-246.641037,-70.305336,50304000,0.745889,0.638861,15.999986
0.007047,16.0,0.330259,1047.4116921169189,54.04166,-246.126617,-71.029823,-245.375061,3661.031738,46462.75,-70.753799,1.693156,0.002966,0.207404,4.23454,0.028173,0.151706,0.150353,3772.097412,0.096804,1.503805,0.023264,0.056939,0.023612,0.001006,812.6215014855067,-440.712524,-12028.526367,1109.385376,-1.185251,-5.82261,-244.848145,-70.67382,-126.972527,-255.999969,129.027115,0.0,53.707649,-246.126373,-70.753853,50688000,0.719262,0.629033,15.99999
0.007207,16.0,0.383947,1046.9925206048624,53.691376,-246.764816,-70.558365,-246.04097,3694.526855,46995.691406,-70.282318,2.024226,0.002762,0.201472,4.167169,0.027667,0.150882,0.148933,3703.646729,0.095603,2.706806,0.022482,0.055129,0.0228,0.000985,818.7387788216273,-439.124023,-11988.901367,1196.239258,-1.192859,-5.858116,-245.462082,-70.178711,-127.46032,-255.999969,128.539413,0.0,53.350197,-246.764679,-70.282455,51072000,0.723685,0.64154,15.99999
0.007314,16.0,0.392126,1047.6291151565501,54.33416,-248.401749,-70.611755,-247.671524,3676.363525,47075.984375,-70.33783,1.716036,0.002926,0.209862,4.20375,0.027751,0.148502,0.149356,3750.384277,0.098139,1.525755,0.023534,0.057545,0.023919,0.001009,824.8524004975955,-439.272461,-11984.389648,1155.390381,-1.183611,-5.822503,-247.168015,-70.246704,-127.005058,-255.999969,128.994614,0.0,54.00729,-248.401566,-70.337746,51456000,0.722991,0.637487,16.000002
0.007299,16.0,0.465924,1047.3906449590504,54.405354,-249.469086,-70.430923,-248.785873,3685.934326,47387.144531,-70.144058,1.991789,0.002874,0.205869,4.183207,0.027703,0.146206,0.147668,3735.04834,0.096188,2.794008,0.023288,0.056948,0.023641,0.001002,830.9674745043119,-437.232574,-11897.006836,1236.119263,-1.186755,-5.833031,-248.249741,-70.048012,-126.959091,-256.0,129.040665,0.0,54.083233,-249.469879,-70.144081,51840000,0.717452,0.633241,15.999955
0.007194,16.0,0.367378,1046.4121661109355,53.900967,-249.696167,-71.043404,-248.980728,3718.518311,47884.804688,-70.766632,1.964937,0.002781,0.20624,4.172433,0.02767,0.146125,0.14712,3716.153564,0.095745,2.779318,0.023163,0.05666,0.0235,0.001,837.0881359815597,-438.329407,-11934.383789,1206.29895,-1.197553,-5.847838,-248.463333,-70.666901,-127.023293,-255.999969,128.976379,0.0,53.564857,-249.695877,-70.766289,52224000,0.723139,0.643485,15.999989
0.007462,16.0,0.360944,1048.053169533206,53.38364,-249.365524,-70.808815,-248.599228,3745.956543,48147.679688,-70.537621,1.728575,0.002635,0.204806,4.12737,0.027275,0.140931,0.146271,3673.891846,0.091424,1.474226,0.022542,0.055216,0.022821,0.000985,843.1993235429128,-441.838837,-12055.212891,1135.552002,-1.203928,-5.876188,-248.099289,-70.426857,-127.489426,-256.0,128.510284,0.0,53.034492,-249.365875,-70.537697,52608000,0.718157,0.643993,15.999994
0.007085,16.0,0.486419,1047.0395199477869,53.527672,-250.143829,-71.216789,-249.414642,3722.25708,48025.023438,-70.919815,2.071659,0.002707,0.207483,4.172929,0.027216,0.139808,0.146417,3743.020264,0.091057,2.732483,0.023318,0.056992,0.02366,0.001001,849.316297352314,-438.243256,-11906.963867,1222.505615,-1.198685,-5.845592,-248.923599,-70.820206,-126.912666,-255.999969,129.087204,0.0,53.18499,-250.14418,-70.91996,52992000,0.719725,0.647486,16.000015
0.007616,16.0,0.463103,1047.8356406766884,53.449192,-250.157791,-71.22644,-249.46489,3727.987305,48108.890625,-70.92675,2.010994,0.002586,0.208925,4.173836,0.026454,0.134492,0.145794,3752.027588,0.087154,2.712331,0.023029,0.056331,0.023362,0.000994,855.4289219538371,-438.439331,-11895.238281,1226.803589,-1.193506,-5.837255,-248.950333,-70.836861,-126.836166,-256.0,129.163544,0.0,53.104473,-250.157761,-70.926857,53376000,0.71168,0.639254,16.000008
0.007551,16.0,0.352165,1047.338436674182,53.462746,-249.361328,-71.749466,-248.584763,3785.265381,48712.121094,-71.446945,2.03089,0.002715,0.211552,4.209913,0.02676,0.130488,0.146031,3772.157959,0.082254,2.645649,0.023003,0.056309,0.02333,0.000998,861.5442474683126,-439.342468,-11930.806641,1198.486572,-1.191501,-5.844735,-248.127167,-71.364204,-126.899323,-255.999969,129.100296,0.0,53.119045,-249.361481,-71.446907,53760000,0.718691,0.650368,15.999998
0.007385,16.0,0.397397,1047.6155207186666,53.478363,-249.286041,-71.772415,-248.574646,3751.79541,48278.574219,-71.479652,1.699216,0.002667,0.205091,4.143144,0.026915,0.131623,0.144659,3727.009521,0.08285,1.429826,0.022246,0.054578,0.022526,0.000981,867.6578898668289,-443.458801,-12037.445312,1166.055542,-1.201866,-5.869191,-248.03215,-71.393242,-127.600342,-256.0,128.399353,0.0,53.128418,-249.286728,-71.479607,54144000,0.70481,0.637505,15.999996
0.007276,16.0,0.375364,1047.041139938961,53.724472,-249.630783,-71.666924,-248.88591,3724.854248,47983.023438,-71.377686,2.007972,0.002854,0.218124,4.231254,0.027559,0.132893,0.146606,3797.922607,0.084837,2.631031,0.023233,0.056923,0.023579,0.001011,873.7748465021451,-438.533539,-11927.616211,1199.793701,-1.191408,-5.841517,-248.409149,-71.298752,-126.88868,-255.999969,129.11087,0.0,53.387264,-249.630646,-71.377701,54528000,0.710426,0.639728,16.000006
0.007311,16.0,0.450743,1047.126632215723,54.232185,-249.647354,-71.406044,-248.912201,3770.184326,48548.175781,-71.112846,1.922183,0.002742,0.214281,4.220226,0.026874,0.130626,0.144262,3789.780029,0.086412,2.521989,0.022885,0.056118,0.023212,0.001002,879.8913241783778,-439.232208,-11945.338867,1190.411133,-1.19811,-5.857337,-248.4151,-71.024956,-126.965569,-255.999969,129.034088,0.0,53.904495,-249.648148,-71.112785,54912000,0.701375,0.633193,15.999982
0.007377,16.0,0.342151,1047.70849804572,54.542927,-249.703812,-71.628754,-248.960281,3755.707275,48386.1875,-71.34845,1.91707,0.002718,0.210243,4.208419,0.026846,0.131019,0.143921,3767.91333,0.084353,2.607114,0.022721,0.05579,0.023042,0.001003,886.0045432249705,-439.798157,-11937.391602,1197.972778,-1.198232,-5.858433,-248.472168,-71.262756,-126.955437,-256.0,129.044266,0.0,54.221249,-249.704269,-71.348381,55296000,0.6999,0.638308,15.999975
0.007443,16.0,0.434514,1047.8490301763536,54.850426,-249.639954,-71.399704,-248.904663,3748.331055,48263.019531,-71.103096,1.649357,0.002609,0.207105,4.158836,0.026983,0.13078,0.14322,3717.417236,0.083475,1.397013,0.02222,0.054655,0.022508,0.000993,892.1169029355049,-443.935669,-12036.258789,1168.935791,-1.204414,-5.889204,-248.377274,-71.011375,-127.612595,-255.999969,128.387131,0.0,54.527004,-249.640747,-71.103271,55680000,0.697196,0.627932,15.999987
0.007318,16.0,0.372371,1047.2063195843787,54.629124,-249.638,-72.010811,-248.88913,3766.313965,48537.871094,-71.705765,1.927045,0.002784,0.216388,4.240536,0.028039,0.131777,0.144507,3771.710205,0.085378,2.525128,0.023229,0.057001,0.023565,0.001021,898.2329359531402,-439.256409,-11942.34375,1195.983154,-1.196302,-5.86107,-248.400665,-71.6306,-126.990761,-255.999969,129.009018,0.0,54.308662,-249.637451,-71.705627,56064000,0.701356,0.635503,15.999979
0.007231,16.0,0.438836,1047.3966565949322,54.18314,-249.971344,-72.112892,-249.188522,3742.164551,48285.125,-71.830803,2.008969,0.002836,0.219443,4.262316,0.027643,0.132899,0.144761,3778.948242,0.091766,2.505757,0.023411,0.057409,0.023744,0.001025,904.3480205814044,-436.852814,-11889.211914,1219.214722,-1.184131,-5.854387,-248.745346,-71.76844,-126.715584,-256.0,129.284042,0.0,53.85611,-249.971649,-71.830757,56448000,0.70805,0.639935,15.999987
0.007551,16.0,0.433936,1047.4222882165739,54.375031,-249.738312,-71.815239,-249.008392,3742.873535,48240.480469,-71.540703,2.031769,0.002719,0.214798,4.211555,0.027414,0.132074,0.144339,3738.018311,0.090274,2.586916,0.022959,0.056371,0.023256,0.001016,910.462746934096,-438.963318,-11905.634766,1224.408203,-1.199673,-5.866314,-248.495255,-71.455147,-126.910652,-256.0,129.089096,0.0,54.050873,-249.738434,-71.540741,56832000,0.706892,0.642971,16.000006
0.007561,16.0,0.454823,1046.5923130505262,54.865948,-249.723892,-71.591606,-248.93425,3754.473877,48365.210938,-71.30822,1.745121,0.002618,0.207298,4.147934,0.026906,0.132195,0.143578,3694.005615,0.089573,1.459087,0.022274,0.054725,0.022528,0.000992,916.582435643673,-443.191528,-12039.635742,1162.23584,-1.20135,-5.893514,-248.454269,-71.216492,-127.586479,-255.999969,128.413208,0.0,54.543987,-249.723419,-71.308418,57216000,0.703371,0.642273,16.000006
0.00742,16.0,0.425374,912.1242486483345,55.544613,-249.683685,-71.495644,-248.925247,3704.767578,47711.898438,-71.209152,2.00809,0.00286,0.213614,4.196622,0.027801,0.13623,0.145773,3743.4729,0.08926,2.542831,0.023234,0.057021,0.023575,0.001021,923.6035369356473,-438.100952,-11910.72168,1212.637451,-1.192106,-5.856361,-248.453751,-71.126556,-126.852669,-256.0,129.147034,0.0,55.243954,-249.684326,-71.208916,57600000,0.700462,0.638667,16.000006
0.007512,16.0,0.403777,1046.8588005694864,54.241833,-249.522095,-71.409866,-248.75235,3777.516602,48607.582031,-71.112976,1.937127,0.002663,0.213755,4.244283,0.027634,0.136339,0.14576,3750.302002,0.095401,2.495337,0.022991,0.056517,0.023327,0.00102,929.7216370185216,-438.376709,-11941.953125,1214.52417,-1.180867,-5.867986,-248.275101,-71.043007,-127.181061,-255.999969,128.818588,0.0,53.914062,-249.521851,-71.112785,57984000,0.702249,0.632678,16.00001
0.007537,16.0,0.281791,1046.652495297165,55.019901,-249.271286,-71.071587,-248.521561,3749.089355,48179.210938,-70.830902,1.924595,0.002637,0.211464,4.187446,0.027393,0.1397,0.145789,3738.952637,0.094932,2.518446,0.02278,0.056001,0.023104,0.001012,935.8409408648808,-439.982452,-11961.171875,1202.081177,-1.1924,-5.875145,-248.01268,-70.743156,-127.232521,-256.0,128.767197,0.0,54.707287,-249.271011,-70.830872,58368000,0.702151,0.633442,16.000008
0.007461,16.0,0.3156,1047.4111288049457,54.258625,-249.73671,-70.681908,-248.960495,3760.715576,48383.398438,-70.386452,1.749924,0.002588,0.2085,4.166591,0.026891,0.140428,0.145285,3723.290283,0.096938,1.462453,0.022639,0.055653,0.022949,0.001006,941.9559287230173,-442.825256,-12004.775391,1167.071167,-1.191104,-5.876313,-248.486282,-70.2901,-127.290146,-255.999969,128.709442,0.0,53.926598,-249.737137,-70.386444,58752000,0.702531,0.634667,15.99999
0.007435,16.0,0.36491,1047.3689897468998,53.719452,-248.864899,-71.05719,-248.045044,3723.178711,47746.207031,-70.801758,1.961988,0.002612,0.206398,4.13998,0.026929,0.142471,0.145531,3721.700928,0.093438,2.515484,0.021945,0.054083,0.022235,0.00099,948.0711127241452,-439.073883,-12036.649414,1156.336792,-1.186873,-5.903037,-247.570908,-70.722939,-127.539467,-255.999969,128.460159,0.0,53.379253,-248.864639,-70.801773,59136000,0.698472,0.625395,16.000002
0.007249,16.0,0.189972,1047.4184137628827,53.52552,-249.311935,-71.436844,-248.519913,3785.068359,48663.71875,-71.136406,1.997379,0.002702,0.20983,4.178935,0.027069,0.144555,0.145948,3745.773682,0.09475,2.47414,0.022347,0.055031,0.022669,0.001002,954.1859167456627,-439.768127,-11950.485352,1206.059448,-1.18788,-5.884483,-248.043991,-71.059799,-127.167892,-255.999969,128.831802,0.0,53.181034,-249.311813,-71.136345,59520000,0.701864,0.63241,15.999987
0.007372,16.0,0.309125,1046.7117151206762,53.906624,-249.487793,-71.716446,-248.672379,3806.265381,48989.144531,-71.44384,2.018288,0.002628,0.208485,4.168405,0.027117,0.142274,0.144981,3722.193604,0.093834,2.466931,0.022089,0.05443,0.022409,0.000993,960.3049770156542,-440.52359,-11961.454102,1202.068237,-1.192975,-5.891612,-248.212311,-71.365868,-127.229912,-255.999969,128.769852,0.0,53.570946,-249.487228,-71.44397,59904000,0.708104,0.637772,15.999998
0.007397,16.0,0.430506,1047.553325384093,54.518681,-250.088623,-71.744621,-249.360062,3784.359375,48838.003906,-71.465347,1.65767,0.002523,0.207675,4.170034,0.026532,0.143156,0.14475,3722.712402,0.097581,1.421845,0.021999,0.054238,0.022314,0.000993,966.4191449284554,-444.57608,-11988.083008,1170.814331,-1.196965,-5.899518,-248.827011,-71.39109,-127.143478,-255.999969,128.856232,0.0,54.191296,-250.089066,-71.465424,60288000,0.692166,0.622728,15.999989
0.007435,16.0,0.375815,1047.6263941964557,53.818802,-251.131149,-71.682823,-250.422501,3820.190186,49517.078125,-71.387939,1.972415,0.00249,0.199248,4.112231,0.026317,0.146307,0.143894,3661.210205,0.096317,2.688348,0.02162,0.053278,0.021903,0.000976,972.5327268044153,-442.485046,-11943.121094,1253.008789,-1.205863,-5.925032,-249.862823,-71.296425,-127.536652,-256.0,128.46312,0.0,53.477459,-251.131241,-71.387978,60672000,0.694923,0.636511,15.999979
0.007377,16.0,0.471995,1046.6010984775999,54.554745,-252.361328,-72.236076,-251.631119,3815.015381,49722.71875,-71.927368,1.737722,0.002588,0.208674,4.15986,0.02654,0.14216,0.145059,3721.900635,0.096566,1.49075,0.022706,0.055847,0.023059,0.001008,978.6523611744245,-442.393494,-11922.114258,1223.803833,-1.197397,-5.887031,-251.153931,-71.851898,-127.034813,-255.999969,128.964905,0.0,54.229698,-252.361023,-71.927193,61056000,0.70202,0.642783,15.999997
0.007346,16.0,0.53369,1046.8635663408377,54.462353,-252.66362,-72.156143,-251.957047,3804.716553,49646.730469,-71.855865,2.00776,0.002597,0.208953,4.144545,0.027006,0.142954,0.143928,3704.710205,0.096832,2.656694,0.022438,0.055279,0.022794,0.001005,984.7705612103144,-440.044952,-11863.404297,1269.544434,-1.20671,-5.886898,-251.46492,-71.767586,-126.928955,-255.999969,129.070602,0.0,54.138317,-252.66452,-71.855911,61440000,0.696582,0.647033,15.999994
0.007513,16.0,0.536563,1047.7704200753838,54.389458,-252.08783,-72.58181,-251.369919,3830.321289,49906.421875,-72.277237,1.993338,0.002514,0.206571,4.122233,0.02688,0.142604,0.14392,3673.139893,0.096621,2.745683,0.02222,0.054695,0.022542,0.000993,990.8835223118464,-441.628784,-11882.490234,1250.230103,-1.211056,-5.881243,-250.882248,-72.193024,-126.910736,-256.0,129.088974,0.0,54.062313,-252.088211,-72.277252,61824000,0.70004,0.646987,15.999947
0.007558,16.0,0.536356,1046.6652383323521,54.939342,-251.494827,-72.780998,-250.729019,3849.601562,50049.816406,-72.486481,1.742352,0.002364,0.200826,4.058644,0.026713,0.139657,0.142724,3624.978271,0.094739,1.433612,0.021728,0.053554,0.022011,0.000981,997.0027658820152,-445.748444,-12011.420898,1185.528442,-1.213397,-5.914234,-250.244003,-72.401871,-127.511955,-256.0,128.487747,0.0,54.617771,-251.494888,-72.486534,62208000,0.696127,0.65153,15.999983
0.007732,16.0,0.439784,1047.5512895569525,54.468853,-252.120544,-72.50354,-251.415253,3833.025879,49943.558594,-72.217621,2.000342,0.002471,0.205527,4.102912,0.026716,0.140229,0.143156,3675.793945,0.096215,2.606537,0.022627,0.055676,0.022963,0.001009,1003.1169129212698,-440.934967,-11867.166992,1273.700439,-1.2063,-5.884825,-250.912598,-72.132378,-126.999298,-256.0,129.000351,0.0,54.143269,-252.120377,-72.217758,62592000,0.696367,0.656226,15.999961
0.00761,16.0,0.320757,1046.642697620693,54.200806,-252.187378,-71.977615,-251.492355,3839.820312,50006.269531,-71.686569,1.988447,0.002467,0.205691,4.093475,0.026868,0.139754,0.14327,3674.842041,0.090471,2.516054,0.02264,0.055701,0.022954,0.001011,1009.2362623929978,-441.107697,-11854.818359,1281.691284,-1.207976,-5.884193,-250.98317,-71.59285,-126.954102,-256.0,129.045547,0.0,53.869854,-252.18689,-71.686577,62976000,0.692515,0.647644,15.999979
0.007678,16.0,0.258116,1047.664253813365,54.172649,-251.890121,-71.979507,-251.138062,3871.397949,50339.480469,-71.725899,1.967394,0.002518,0.204028,4.098969,0.026964,0.13804,0.142584,3683.105957,0.087175,2.650662,0.022504,0.055413,0.022809,0.00101,1015.3498276313146,-441.979248,-11893.59082,1245.835815,-1.205215,-5.888581,-250.673157,-71.638672,-126.974174,-255.999969,129.025574,0.0,53.840553,-251.889389,-71.725868,63360000,0.698497,0.642097,15.999978
0.007623,16.0,0.362122,1046.8577091567968,53.94025,-251.694519,-71.49321,-250.981308,3838.789551,49847.222656,-71.200844,1.675326,0.002418,0.196987,4.033838,0.027102,0.138477,0.141241,3631.177246,0.085275,1.37455,0.02181,0.053831,0.022073,0.000995,1021.4680101394654,-446.738495,-12009.514648,1194.186279,-1.207909,-5.917295,-250.452209,-71.108093,-127.569794,-256.0,128.429825,0.0,53.596107,-251.694702,-71.20105,63744000,0.682516,0.626918,15.999982
0.00748,16.0,0.448714,1047.6200160433677,55.008423,-251.579407,-71.751503,-250.831451,3836.177979,49793.0625,-71.465645,1.986666,0.002439,0.206887,4.134594,0.026772,0.137731,0.14222,3694.197998,0.083757,2.68561,0.022724,0.055968,0.02304,0.00102,1027.581685014566,-441.278961,-11901.404297,1238.066284,-1.193139,-5.883776,-250.367599,-71.387558,-126.982033,-256.0,129.01767,0.0,54.693714,-251.579742,-71.465652,64128000,0.684382,0.638174,15.999984
0.007522,16.0,0.366026,1047.5338259190926,54.024036,-251.653824,-71.859283,-250.912704,3842.80127,49910.761719,-71.563957,2.004663,0.002421,0.205237,4.12631,0.026553,0.136513,0.141584,3698.621582,0.085378,2.64053,0.022518,0.055496,0.022838,0.001014,1033.695911248525,-440.92276,-11906.007812,1233.298218,-1.197959,-5.88586,-250.442535,-71.480629,-126.98381,-255.999969,129.015915,0.0,53.688133,-251.653809,-71.563843,64512000,0.681713,0.642547,15.999998
0.007645,16.0,0.471377,1046.8118637142663,53.82016,-251.779984,-71.825325,-251.041428,3856.036865,50107.3125,-71.540039,1.963529,0.002387,0.203376,4.111739,0.026269,0.136346,0.140561,3671.082275,0.083075,2.575461,0.022167,0.054693,0.02247,0.001006,1039.814309902986,-442.901581,-11899.670898,1239.693481,-1.202768,-5.892251,-250.565857,-71.451828,-126.964653,-256.0,129.034912,0.0,53.480709,-251.779938,-71.53997,64896000,0.680375,0.641856,15.999986
0.00755,16.0,0.49895,1047.558156076542,54.06636,-251.276581,-71.76786,-250.537094,3883.14502,50354.699219,-71.466011,1.678541,0.002324,0.199501,4.062456,0.026263,0.136509,0.141098,3652.249023,0.080106,1.343294,0.021539,0.053269,0.02181,0.000992,1045.9283228754998,-447.395538,-12025.990234,1181.144531,-1.203077,-5.927995,-250.019516,-71.379173,-127.597466,-255.999969,128.402283,0.0,53.724022,-251.277557,-71.46624,65280000,0.673919,0.63571,16.0
0.007657,16.0,0.437035,1047.80836713137,54.818516,-251.32338,-71.660576,-250.576553,3859.488525,50038.03125,-71.37722,1.898236,0.002328,0.209158,4.149473,0.026751,0.13368,0.140811,3703.294922,0.081201,2.535497,0.022434,0.055374,0.022764,0.001018,1052.0408707936606,-442.796326,-11934.938477,1205.661621,-1.193547,-5.890056,-250.104858,-71.298111,-126.978539,-255.999969,129.021225,0.0,54.497604,-251.322723,-71.377289,65664000,0.673034,0.635605,15.999959
0.007479,16.0,0.507746,1046.7720104271316,54.579762,-251.489609,-72.104248,-250.715683,3876.220947,50310.484375,-71.79319,1.966631,0.002351,0.208076,4.153502,0.026305,0.135242,0.141752,3660.675537,0.088336,2.595529,0.022402,0.055313,0.022726,0.001018,1058.159568965435,-440.805908,-11886.114258,1233.0979,-1.187813,-5.878058,-250.286346,-71.727379,-126.783943,-255.999969,129.215775,0.0,54.257011,-251.489914,-71.793221,66048000,0.67524,0.637691,15.999969
0.007443,16.0,0.345725,1047.8067863467977,54.452244,-250.4646,-71.828705,-249.677917,3900.136719,50397.898438,-71.58783,1.962665,0.002593,0.208453,4.161255,0.026671,0.13688,0.142101,3683.531006,0.089769,2.697422,0.022421,0.055375,0.022738,0.001022,1064.272124326229,-441.936462,-11930.893555,1202.45752,-1.184611,-5.881474,-249.234055,-71.523209,-126.91436,-255.999969,129.085358,0.0,54.125683,-250.464249,-71.587868,66432000,0.681338,0.63361,15.99999
0.007653,16.0,0.2952,1046.970564022212,53.354298,-249.623306,-71.766525,-248.821045,3868.535645,49822.933594,-71.471199,1.620379,0.002466,0.202058,4.081697,0.02692,0.139285,0.140808,3643.635986,0.088294,1.343693,0.021818,0.053931,0.022083,0.001003,1070.3896642009418,-445.623322,-12078.439453,1121.884155,-1.204068,-5.910482,-248.35022,-71.390739,-127.546768,-256.0,128.452911,0.0,52.998718,-249.623367,-71.471207,66816000,0.672656,0.620761,15.999974
0.007453,16.0,0.487236,927.4030322678167,54.630306,-249.268463,-72.240128,-248.448853,3844.538574,49474.253906,-71.973808,1.980286,0.002579,0.210434,4.154765,0.026845,0.138664,0.141746,3702.748047,0.091069,2.589605,0.022651,0.055938,0.022981,0.001031,1077.2951617757478,-440.206024,-11930.878906,1196.247925,-1.187272,-5.871078,-248.021286,-71.914406,-126.869476,-256.0,129.130264,0.0,54.308193,-249.268524,-71.973907,67200000,0.686326,0.633363,15.999998
0.0073,16.0,0.294759,1046.4534612761165,54.740261,-249.7164,-71.271576,-248.968201,3895.113281,50163.078125,-71.004944,1.884772,0.002495,0.208548,4.164733,0.026864,0.14036,0.141354,3715.925537,0.09207,2.411942,0.022721,0.056093,0.023063,0.001031,1083.4176293691,-442.016907,-11902.96875,1235.396851,-1.187216,-5.862284,-248.488251,-70.932465,-126.963455,-255.999969,129.036118,0.0,54.418243,-249.716599,-71.004875,67584000,0.683782,0.620352,15.999982
0.007413,16.0,0.362714,1047.5526787969047,54.525875,-249.130234,-71.639954,-248.350479,3898.876953,50128.554688,-71.366241,1.885232,0.002552,0.207554,4.112886,0.026866,0.142209,0.140673,3702.139893,0.093006,2.337713,0.022451,0.05543,0.022785,0.001019,1089.5318010052044,-442.339661,-11916.973633,1234.286377,-1.196144,-5.860172,-247.88916,-71.28492,-127.089073,-255.999969,128.91066,0.0,54.200333,-249.129562,-71.366257,67968000,0.69137,0.634367,15.999998
