B,B_norm,F1,FPS,M1,Q1,Q_aux,Q_discriminator,Q_fb,actor_loss,auxQ1,aux_critic_loss,aux_rew/limits_dof_pos,aux_rew/limits_torque,aux_rew/penalty_action_rate,aux_rew/penalty_ankle_roll,aux_rew/penalty_feet_ori,aux_rew/penalty_slippage,aux_rew/penalty_torques,aux_rew/penalty_undesired_contact,critic_loss,disc_expert_loss,disc_loss,disc_train_loss,disc_wgan_gp_loss,duration [minutes],fb_diag,fb_loss,fb_offdiag,mean_aux_reward,mean_disc_reward,mean_next_Q,mean_next_auxQ,orth_loss,orth_loss_diag,orth_loss_offdiag,q_loss,target_M,target_Q,target_auxQ,timestep,unc_Q,unc_auxQ,z_norm
0.012327,11.313223,0.862094,1278.3040810210498,50.745213,-217.755768,-83.021278,-217.012848,2564.396729,29515.472656,-82.620613,2.338777,0.005997,0.306402,5.418021,0.031858,0.177302,0.18068,4159.112305,0.165668,3.034935,0.038694,0.089396,0.039307,0.001139,370.1178444941839,-225.0522,-6105.842773,500.84079,-1.300201,-5.265589,-216.319962,-82.582504,-63.816494,-127.999985,64.183464,0.0,50.56694,-217.755936,-82.62056,38400000,1.013537,0.794883,11.313271
0.012152,11.313223,0.702724,1790.2651252086366,50.979797,-217.573639,-81.90052,-216.758621,2578.422363,29586.349609,-81.485527,1.997291,0.006116,0.311247,5.492072,0.032043,0.177756,0.18182,4208.835938,0.167601,2.169766,0.038809,0.089756,0.03947,0.001148,373.6981797575951,-226.171753,-6131.972168,477.629486,-1.274946,-5.271595,-216.119934,-81.457695,-63.83424,-128.0,64.165695,0.0,50.804016,-217.5737,-81.485474,38784000,1.030842,0.779263,11.313271
0.012159,11.313223,0.341871,1763.0482308975493,50.789333,-217.973434,-81.305832,-217.19194,2573.73877,29557.753906,-80.895485,2.206314,0.006052,0.307048,5.409032,0.03237,0.179821,0.18125,4198.936523,0.169657,2.75707,0.038317,0.088698,0.038934,0.001145,377.333252676328,-225.604858,-6117.543945,495.150909,-1.297169,-5.288996,-216.521149,-80.831017,-63.870956,-128.0,64.128975,0.0,50.610901,-217.973328,-80.895615,39168000,1.007411,0.783944,11.313271
0.01191,11.313223,0.495609,1757.779021140068,50.740402,-217.19165,-81.345146,-216.38179,2583.41333,29566.353516,-80.949013,2.222453,0.006016,0.308269,5.432569,0.032304,0.17904,0.181202,4197.566895,0.172049,2.795877,0.038406,0.088982,0.039054,0.001152,380.9792531410853,-225.47998,-6115.68457,494.406158,-1.293858,-5.290244,-215.717087,-80.880638,-63.846222,-128.0,64.153694,0.0,50.559555,-217.191879,-80.949081,39552000,1.01764,0.800776,11.313264
0.012034,11.313223,0.703724,1744.980703348597,50.649712,-217.526703,-80.404648,-216.764389,2587.41748,29613.542969,-80.027504,2.200724,0.005929,0.310649,5.422132,0.032408,0.17871,0.180777,4198.384277,0.170196,2.789478,0.03804,0.08825,0.038662,0.001155,384.6521172483762,-225.859329,-6114.669434,499.027161,-1.2911,-5.299777,-216.059982,-79.952522,-63.878399,-128.0,64.121521,0.0,50.466984,-217.526855,-80.027527,39936000,0.996622,0.781228,11.313259
0.012022,11.313223,0.516615,1776.0470736925924,50.966225,-217.383179,-80.578217,-216.562805,2592.042725,29648.607422,-80.169144,1.997316,0.005848,0.313479,5.436958,0.032131,0.179825,0.180705,4198.34375,0.168663,2.06813,0.038251,0.08872,0.038896,0.001157,388.261609339714,-226.80188,-6134.724609,475.4953,-1.290331,-5.293227,-215.914795,-80.094963,-63.83427,-128.0,64.16568,0.0,50.790138,-217.38356,-80.16906,40320000,1.007024,0.787398,11.313264
0.011926,11.313223,0.399664,1866.8855239775294,50.718693,-217.063034,-80.739288,-216.227081,2609.508545,29813.539062,-80.324921,2.105623,0.005698,0.309781,5.426814,0.03171,0.178577,0.180069,4190.988281,0.163536,2.760343,0.037793,0.087749,0.038418,0.001154,391.69580194950106,-225.709015,-6126.567871,485.064148,-1.291916,-5.309987,-215.569931,-80.25312,-63.859173,-128.0,64.140755,0.0,50.537369,-217.0634,-80.325043,40704000,1.009351,0.785772,11.313263
0.011682,11.313223,0.094599,1886.3409486471817,50.629662,-216.663422,-80.768501,-215.852158,2604.454834,29707.6875,-80.359795,2.110557,0.005695,0.308958,5.456037,0.032092,0.178503,0.180431,4195.389648,0.162188,2.725178,0.038324,0.08888,0.038974,0.001158,395.0932570139567,-226.028915,-6122.55127,485.411316,-1.293664,-5.301545,-215.171814,-80.291748,-63.819332,-128.0,64.180588,0.0,50.445866,-216.664291,-80.359886,41088000,1.008097,0.776158,11.313255
0.011776,11.313223,0.364686,1891.3171074451664,50.203568,-217.360413,-81.971062,-216.547638,2607.605225,29897.300781,-81.507027,2.192622,0.005592,0.303668,5.406069,0.032062,0.178919,0.179399,4154.481934,0.161742,2.843445,0.03817,0.088534,0.038788,0.001158,398.48198347886404,-226.069931,-6118.79248,492.81958,-1.304882,-5.308483,-215.878784,-81.448235,-63.855511,-128.0,64.144447,0.0,50.010639,-217.360809,-81.507278,41472000,1.001523,0.781751,11.31326
0.011566,11.313223,0.596007,1887.1570112809807,50.695499,-217.181442,-82.399246,-216.409622,2615.533447,29991.824219,-81.994965,2.169973,0.0055,0.304639,5.435006,0.031714,0.178261,0.180057,4176.75293,0.161325,2.842804,0.038586,0.089513,0.039226,0.00117,401.8780973712603,-226.189606,-6116.025391,490.932922,-1.303624,-5.305495,-215.701782,-81.943756,-63.807602,-127.999985,64.192322,0.0,50.513432,-217.181351,-81.994919,41856000,0.996526,0.788334,11.313271
0.011508,11.313223,0.429306,1887.831325037266,50.258915,-217.324814,-82.52256,-216.468719,2637.546387,30259.232422,-82.0952,1.978475,0.005365,0.30139,5.400371,0.031607,0.177853,0.180812,4156.402832,0.15768,2.098653,0.038502,0.089315,0.039093,0.001172,405.2729781627655,-227.553482,-6144.86377,469.537445,-1.306261,-5.315616,-215.821304,-82.037834,-63.868378,-127.999985,64.131523,0.0,50.06604,-217.324814,-82.095284,42240000,1.029226,0.800156,11.313281
0.011359,11.313223,0.303157,1885.236235175459,50.418678,-218.293503,-82.551003,-217.490555,2648.026123,30516.195312,-82.123253,2.140664,0.005502,0.302335,5.431473,0.031616,0.178019,0.180875,4193.254395,0.161018,2.883677,0.038954,0.090349,0.039591,0.00118,408.67240372101463,-226.405746,-6111.167969,496.808441,-1.305959,-5.307074,-216.829651,-82.073036,-63.81562,-127.999985,64.184303,0.0,50.230446,-218.293533,-82.123413,42624000,1.006526,0.787081,11.313264
0.011405,11.313223,0.573433,1888.2230125447838,49.993042,-217.668106,-82.345795,-216.845703,2646.90332,30407.072266,-81.93187,2.214074,0.005439,0.299227,5.382017,0.031665,0.178102,0.181772,4190.79541,0.160444,2.847896,0.038494,0.089407,0.039095,0.001182,412.06646150747935,-226.49646,-6118.407715,494.399872,-1.304406,-5.324418,-216.171997,-81.872643,-63.863079,-128.0,64.136818,0.0,49.796246,-217.667999,-81.931778,43008000,1.010144,0.800391,11.313271
0.01134,11.313223,0.620591,1888.0167707267183,50.047657,-217.460068,-82.103294,-216.682541,2635.976562,30246.898438,-81.715408,2.209684,0.005518,0.300328,5.377708,0.031821,0.176562,0.181412,4195.216797,0.160019,2.786923,0.038852,0.090232,0.03948,0.00119,415.4611730734507,-226.445084,-6115.524414,493.115692,-1.303036,-5.316114,-215.974808,-81.653954,-63.821987,-127.999985,64.17794,0.0,49.852039,-217.460083,-81.715462,43392000,0.996736,0.799411,11.313278
0.011424,11.313223,0.803733,1888.3854023761628,50.455509,-217.583389,-82.072021,-216.710648,2661.462891,30541.53125,-81.649956,1.999295,0.005451,0.294842,5.326812,0.031822,0.174733,0.18109,4172.491211,0.158113,2.098726,0.038234,0.088897,0.038805,0.001186,418.85502796173097,-227.828461,-6141.051758,474.010834,-1.30677,-5.327313,-216.072525,-81.585304,-63.872223,-127.999985,64.127693,0.0,50.267036,-217.583206,-81.64994,43776000,1.03011,0.794888,11.313277
0.011194,11.313223,0.77115,1890.091335083974,50.448349,-217.09877,-81.738014,-216.268387,2665.379395,30509.392578,-81.336197,2.090454,0.005432,0.296537,5.360641,0.031854,0.171757,0.180672,4198.119141,0.155861,2.700871,0.038322,0.08919,0.03892,0.001195,422.24578105608623,-226.672928,-6120.041992,487.046661,-1.296635,-5.328446,-215.589157,-81.280571,-63.804245,-127.999985,64.195686,0.0,50.25988,-217.098785,-81.336105,44160000,1.004702,0.78491,11.313266
0.011287,11.313223,0.656038,1888.0893863824017,50.604855,-217.627365,-81.264862,-216.797409,2665.481934,30556.181641,-80.865654,2.05389,0.005477,0.29059,5.323122,0.031747,0.170497,0.179466,4171.850586,0.154651,2.565727,0.037963,0.088429,0.038528,0.001194,425.6401771227519,-227.16391,-6127.358398,482.943817,-1.296248,-5.336345,-216.124603,-80.805374,-63.83136,-127.999985,64.168579,0.0,50.418987,-217.627274,-80.86573,44544000,0.997647,0.775823,11.313276
0.011007,11.313223,0.532236,1891.9332046669956,50.687668,-217.868637,-81.110283,-217.065704,2673.862061,30680.074219,-80.72522,2.062357,0.005536,0.290812,5.323981,0.03168,0.16855,0.176935,4180.861328,0.155858,2.782381,0.038105,0.088801,0.038698,0.0012,429.02756443421043,-226.961578,-6122.171387,486.118652,-1.297204,-5.334713,-216.372772,-80.660034,-63.813313,-127.999985,64.186638,0.0,50.503551,-217.868896,-80.725319,44928000,0.99795,0.777928,11.313259
0.011097,11.313223,0.617753,1889.1386637727753,50.543701,-218.18483,-80.872292,-217.355621,2689.943115,30890.554688,-80.46183,1.901687,0.005484,0.287982,5.292865,0.031945,0.166514,0.17599,4154.200195,0.154061,1.983577,0.037763,0.088064,0.03832,0.001198,432.4200490474701,-228.370056,-6143.441895,470.087524,-1.296188,-5.346601,-216.684769,-80.395393,-63.85162,-128.0,64.148293,0.0,50.355053,-218.184891,-80.461807,45312000,0.99471,0.771828,11.313256
0.010883,11.313223,0.531743,1891.4051541987037,50.891441,-218.333099,-81.183311,-217.50087,2695.221191,30987.447266,-80.770882,2.068344,0.005451,0.288169,5.329466,0.031766,0.163605,0.173549,4169.619629,0.155313,2.688329,0.038088,0.088759,0.038663,0.001201,435.808485408624,-227.234039,-6122.533691,485.281128,-1.294582,-5.342162,-216.838928,-80.705376,-63.805782,-128.0,64.194084,0.0,50.711208,-218.332825,-80.77095,45696000,0.997811,0.785747,11.313253
0.010881,11.313223,0.227641,1888.298763390869,50.984451,-218.104202,-81.402267,-217.260254,2696.647461,30983.082031,-80.993034,2.051309,0.005409,0.286572,5.319563,0.031745,0.162545,0.17278,4150.724121,0.155025,2.65498,0.037814,0.088184,0.038369,0.0012,439.202490123113,-227.1297,-6134.021973,478.067963,-1.299209,-5.347056,-216.606567,-80.929832,-63.849667,-128.0,64.150299,0.0,50.805157,-218.104126,-80.99321,46080000,0.985931,0.781115,11.313259
0.010725,11.313223,0.179885,1887.7193281678556,51.086525,-218.678543,-81.438385,-217.897949,2691.848877,31015.841797,-81.040382,2.042198,0.00543,0.292175,5.360062,0.031493,0.16152,0.171756,4174.046387,0.157326,2.73018,0.038218,0.089088,0.038805,0.001206,442.59755918582283,-227.442871,-6113.378418,495.032898,-1.297777,-5.340685,-217.209442,-80.988739,-63.809708,-128.0,64.190231,0.0,50.909828,-218.678101,-81.040268,46464000,0.964639,0.762611,11.313252
0.010769,11.313223,0.074643,1890.4592995588646,51.23848,-218.19194,-81.666298,-217.284317,2709.974854,31154.125,-81.265816,1.899115,0.005289,0.288612,5.325279,0.03093,0.162683,0.171261,4159.291504,0.159099,2.014127,0.037628,0.087821,0.038176,0.001202,445.98764704068503,-228.257935,-6142.463379,471.66629,-1.296257,-5.353007,-216.674835,-81.205605,-63.858776,-128.0,64.141121,0.0,51.06406,-218.191574,-81.266136,46848000,1.014426,0.792353,11.313268
0.010501,11.313223,0.467401,1891.3033754492358,51.310135,-218.750229,-81.387215,-217.903625,2692.480225,31020.947266,-80.987648,2.033824,0.00536,0.293423,5.358325,0.031462,0.163707,0.171547,4182.23877,0.160108,2.660581,0.037925,0.088536,0.038502,0.001211,449.37627064387004,-227.430832,-6118.450684,490.012421,-1.297179,-5.353827,-217.255692,-80.931084,-63.810295,-128.0,64.189705,0.0,51.137436,-218.750595,-80.987663,47232000,0.991484,0.771648,11.313277
0.010796,11.313223,0.492246,1886.3809837210006,51.436905,-218.476395,-81.338867,-217.619492,2699.850586,31064.78125,-80.936584,2.09173,0.005373,0.288692,5.334652,0.031453,0.165175,0.171434,4163.653809,0.159347,2.682717,0.037597,0.087889,0.038162,0.001213,452.7736635446548,-227.813034,-6131.999512,483.75,-1.301097,-5.36787,-216.969666,-80.874779,-63.879379,-127.999985,64.120522,0.0,51.266827,-218.476669,-80.936508,47616000,0.976664,0.771519,11.313284
0.010699,11.313223,0.445918,1406.7149653327115,51.015865,-218.369583,-81.018158,-217.560913,2703.701416,31083.324219,-80.653709,2.091898,0.00535,0.286957,5.35416,0.031134,0.164634,0.170963,4170.785156,0.158083,2.679779,0.037795,0.088339,0.038384,0.001216,457.3279367129008,-227.910919,-6121.949219,488.15036,-1.296577,-5.360072,-216.876816,-80.589096,-63.822037,-128.0,64.177895,0.0,50.836212,-218.369263,-80.653564,48000000,0.959272,0.774614,11.313287
0.010818,11.313223,0.44757,1890.092273326333,50.921974,-218.54425,-80.512344,-217.669327,2713.681396,31186.439453,-80.104691,1.955427,0.005312,0.29286,5.393867,0.031209,0.165206,0.172514,4213.469727,0.154858,1.98761,0.037841,0.088437,0.0384,0.00122,460.7187599937121,-228.510269,-6140.868164,472.620209,-1.273425,-5.355035,-217.043045,-80.046631,-63.849739,-128.0,64.150185,0.0,50.739868,-218.543579,-80.104568,48384000,0.99351,0.786677,11.313256
0.011076,11.313223,0.558674,1888.359062026009,50.924072,-218.802856,-80.597511,-217.945282,2711.113525,31198.986328,-80.195007,2.098153,0.005275,0.289495,5.33826,0.030989,0.166409,0.17255,4208.28125,0.155619,2.592413,0.037506,0.087779,0.038063,0.001221,464.11259122689563,-227.928085,-6129.939941,485.811127,-1.286086,-5.362468,-217.315475,-80.128288,-63.878166,-128.0,64.12178,0.0,50.742619,-218.803116,-80.195015,48768000,0.962114,0.782408,11.31326
0.011115,11.313223,0.683009,1889.4506576983079,50.930962,-218.064407,-80.117538,-217.208679,2717.844971,31150.732422,-79.745522,2.059802,0.005234,0.28784,5.351842,0.030953,0.165859,0.171952,4224.227539,0.155359,2.577441,0.037606,0.088047,0.038189,0.001225,467.5045321067174,-228.033783,-6127.69043,485.42038,-1.283441,-5.361494,-216.562317,-79.667709,-63.850639,-128.0,64.1493,0.0,50.749599,-218.06514,-79.745605,49152000,0.962792,0.79134,11.313264
0.011231,11.313223,0.65188,1893.0440519421275,51.107399,-218.222076,-79.41819,-217.398605,2715.350586,31109.769531,-79.050766,2.048661,0.005161,0.283725,5.315964,0.030955,0.163806,0.171301,4221.620605,0.15357,2.559087,0.037412,0.087646,0.037983,0.001225,470.8900173107783,-228.339035,-6129.627441,485.689697,-1.279345,-5.366628,-216.722824,-78.964188,-63.869759,-128.0,64.130119,0.0,50.92905,-218.22229,-79.050781,49536000,0.954398,0.788907,11.313264
0.01111,11.313223,0.223628,1892.3669570217185,51.266258,-218.205627,-79.240448,-217.347046,2724.212891,31194.126953,-78.850388,1.884493,0.00514,0.284708,5.334631,0.03061,0.161709,0.170712,4228.618164,0.154135,1.978727,0.037638,0.08817,0.038224,0.001231,474.2768808205922,-228.853928,-6139.939453,472.523285,-1.273649,-5.354107,-216.705597,-78.761841,-63.836071,-128.0,64.163841,0.0,51.089745,-218.204971,-78.850288,49920000,0.97873,0.795944,11.313259
0.011179,11.313223,0.270563,1892.8843392339609,50.716198,-217.919388,-79.443825,-217.053452,2726.775391,31195.210938,-79.038895,2.078666,0.005022,0.286043,5.319184,0.030383,0.160918,0.170606,4239.326172,0.151151,2.623158,0.037257,0.087363,0.037812,0.001229,477.66261454423267,-228.139938,-6134.239258,481.22345,-1.272394,-5.370264,-216.403229,-78.950752,-63.872993,-128.0,64.126945,0.0,50.529488,-217.919724,-79.03894,50304000,0.966891,0.806251,11.313259
0.0109,11.313223,0.616161,1894.0905009488836,51.181984,-218.091309,-79.899345,-217.242538,2739.988037,31397.09375,-79.491615,2.08964,0.00504,0.286665,5.340953,0.03082,0.15968,0.170078,4247.866211,0.15401,2.658072,0.037454,0.087833,0.038029,0.001235,481.04621754089993,-228.312637,-6123.175293,486.570251,-1.281649,-5.369192,-216.579391,-79.402687,-63.81435,-128.0,64.1856,0.0,51.005478,-218.09166,-79.49157,50688000,0.96862,0.806916,11.313264
0.011137,11.313223,0.520845,1893.4206594074617,50.936459,-219.173096,-80.381752,-218.349625,2732.155762,31484.380859,-79.96637,2.13554,0.005032,0.279205,5.27846,0.030997,0.158618,0.168479,4192.352539,0.152966,2.729685,0.036815,0.086509,0.037344,0.001235,484.4310208002726,-228.192505,-6125.613281,490.009064,-1.29252,-5.385369,-217.664764,-79.880898,-63.874348,-127.999985,64.12558,0.0,50.754311,-219.173019,-79.966301,51072000,0.971955,0.796957,11.313262
0.011064,11.313223,0.27434,1896.458382909012,51.006359,-219.098648,-81.282562,-218.278336,2742.821045,31647.193359,-80.878281,2.170416,0.005151,0.281722,5.31444,0.030938,0.156188,0.167459,4198.027344,0.152578,2.784316,0.037081,0.087106,0.037645,0.001238,487.81047925154365,-228.356995,-6115.09375,495.788757,-1.29534,-5.38093,-217.595932,-80.80114,-63.825359,-128.0,64.174637,0.0,50.825977,-219.098679,-80.87854,51456000,0.96588,0.812396,11.313272
0.010793,11.313223,0.286756,1892.249201431273,51.19931,-219.287582,-81.28904,-218.402039,2755.248047,31808.863281,-80.89003,1.933886,0.005087,0.279272,5.267555,0.030943,0.154766,0.167148,4172.82373,0.148652,1.939847,0.036656,0.086201,0.037186,0.001236,491.1972838441531,-229.471954,-6145.96582,470.751587,-1.293783,-5.390331,-217.765366,-80.815933,-63.872406,-128.0,64.127548,0.0,51.020775,-219.287643,-80.890053,51840000,0.994358,0.809102,11.313276
0.010795,11.313223,0.433083,1895.690135007651,51.369324,-220.121979,-81.579651,-219.272064,2740.98584,31779.371094,-81.142471,2.181142,0.005125,0.286792,5.301873,0.030954,0.155449,0.167712,4203.258789,0.149771,2.693972,0.037025,0.087039,0.037592,0.001242,494.5780215620995,-228.248367,-6115.313965,491.915283,-1.297003,-5.38347,-218.633972,-81.072723,-63.789909,-128.0,64.209976,0.0,51.195457,-220.122498,-81.142609,52224000,0.973749,0.804383,11.313276
0.010862,11.313223,0.610528,1892.605103097273,51.53616,-220.022263,-81.535851,-219.203262,2732.528809,31669.205078,-81.143089,2.198678,0.005038,0.284566,5.259493,0.0309,0.155574,0.167922,4165.925293,0.146474,2.887104,0.03654,0.085991,0.037079,0.001237,497.96425853570304,-228.06517,-6116.879395,495.736237,-1.299838,-5.385187,-218.530579,-81.075043,-63.845718,-128.0,64.154205,0.0,51.365635,-220.022461,-81.143082,52608000,0.972816,0.795259,11.31328
0.010859,11.313223,0.677563,1893.0422296676384,51.53429,-219.910126,-80.954552,-219.117157,2729.324707,31588.462891,-80.590614,2.175957,0.005063,0.284512,5.272701,0.030901,0.154056,0.167513,4184.700195,0.147963,2.795589,0.036743,0.086525,0.037313,0.001247,501.3496987223625,-227.940109,-6105.556641,502.849915,-1.298132,-5.382575,-218.422394,-80.50872,-63.804836,-128.0,64.195122,0.0,51.363777,-219.910294,-80.590569,52992000,0.967366,0.803793,11.313281
0.011092,11.313223,0.221184,1895.387414906666,51.321697,-219.987305,-81.245934,-219.073608,2744.781982,31779.060547,-80.830002,1.976701,0.005051,0.282377,5.227156,0.030866,0.15357,0.167818,4169.718262,0.144029,1.955109,0.036277,0.085534,0.036825,0.001243,504.73098231156666,-229.282379,-6133.711914,480.457458,-1.294838,-5.395668,-218.461273,-80.754257,-63.848873,-128.0,64.151016,0.0,51.146343,-219.987442,-80.830132,53376000,1.020474,0.808307,11.313282
0.010829,11.313223,0.540241,1890.893393008452,51.509056,-219.43985,-80.996887,-218.594162,2746.305176,31717.568359,-80.606705,2.107965,0.005085,0.2854,5.251028,0.030918,0.154965,0.16816,4195.724121,0.144867,2.554014,0.036734,0.08657,0.03731,0.001253,508.12031172911327,-228.255722,-6110.458496,497.231903,-1.290737,-5.387171,-217.937866,-80.536491,-63.794399,-128.0,64.205528,0.0,51.338139,-219.440018,-80.60672,53760000,0.966316,0.796652,11.313284
0.010933,11.313223,0.589817,1896.29938852599,51.041733,-219.830658,-80.796814,-218.985764,2756.78833,31882.046875,-80.399704,2.096237,0.005053,0.280731,5.212923,0.031094,0.154762,0.1672,4155.687012,0.146959,2.574454,0.036359,0.085734,0.036878,0.00125,511.49996065298717,-228.223053,-6118.55127,494.834625,-1.291562,-5.397759,-218.329559,-80.322685,-63.851509,-128.0,64.148438,0.0,50.86153,-219.8311,-80.399612,54144000,0.959434,0.799404,11.313266
0.010812,11.313223,0.312092,1890.2402233974467,51.22662,-220.115463,-80.68148,-219.293045,2754.802734,31894.496094,-80.288147,2.09879,0.0051,0.284335,5.227481,0.031467,0.156158,0.167028,4184.325195,0.148524,2.690552,0.036814,0.086756,0.037362,0.001258,514.8903524875641,-228.444855,-6107.15332,499.840149,-1.294026,-5.386175,-218.635056,-80.209991,-63.785519,-128.0,64.214386,0.0,51.05003,-220.115982,-80.287926,54528000,0.953934,0.792283,11.313287
0.010857,11.313223,0.342037,1894.137735460592,51.15947,-219.723663,-80.862564,-218.857941,2768.779785,32006.117188,-80.463425,1.893554,0.0051,0.278649,5.199473,0.031541,0.155655,0.166251,4151.974121,0.148055,1.826716,0.036347,0.08575,0.036851,0.001255,518.2739243427912,-229.693909,-6138.084473,478.15274,-1.291348,-5.396249,-218.219727,-80.386856,-63.86536,-128.0,64.134583,0.0,50.98037,-219.723892,-80.463379,54912000,0.963635,0.801908,11.313287
0.010706,11.313223,0.298004,1892.6561000987695,51.131802,-219.771408,-80.779205,-218.916245,2773.917236,32067.773438,-80.393471,2.08333,0.00517,0.277852,5.223082,0.031493,0.153566,0.165199,4170.681152,0.148706,2.539805,0.036412,0.085904,0.036929,0.001256,521.6601333975792,-228.415771,-6113.6875,493.68158,-1.288583,-5.393684,-218.275574,-80.310913,-63.789577,-127.999985,64.210358,0.0,50.953438,-219.771317,-80.393608,55296000,0.954425,0.816837,11.313274
0.010698,11.313223,0.483902,1892.370485580201,51.063469,-219.906265,-80.37326,-219.050125,2765.796875,31969.748047,-79.986923,2.074547,0.005108,0.275724,5.208155,0.031591,0.153618,0.164927,4145.811523,0.145231,2.449678,0.036275,0.085573,0.036763,0.001253,525.0470728039742,-228.607941,-6125.71875,487.989044,-1.287554,-5.401795,-218.399857,-79.896439,-63.850891,-128.0,64.149033,0.0,50.883358,-219.906784,-79.987022,55680000,0.964852,0.817889,11.31325
0.010546,11.313223,0.642532,1895.9541525889858,51.196678,-220.323959,-80.017784,-219.531494,2750.280029,31836.548828,-79.651154,2.042475,0.005019,0.278995,5.238687,0.031219,0.155031,0.1643,4138.152344,0.149207,2.554018,0.036676,0.086487,0.037192,0.001262,528.427344095707,-228.680099,-6117.505859,492.430939,-1.288183,-5.392019,-218.849411,-79.568199,-63.812656,-128.0,64.187302,0.0,51.018745,-220.323868,-79.651192,56064000,0.937505,0.787967,11.313264
0.010707,11.313223,0.155969,1896.1619358181126,50.705238,-220.274857,-80.201607,-219.352646,2774.581055,32103.759766,-79.7976,1.8639,0.004823,0.277401,5.202763,0.030658,0.153017,0.163639,4098.627441,0.145571,1.835294,0.036363,0.085758,0.036846,0.001255,531.8072487751643,-229.676544,-6137.611816,477.883698,-1.289806,-5.403465,-218.754517,-79.701874,-63.858109,-128.0,64.141838,0.0,50.516228,-220.274246,-79.797668,56448000,1.002441,0.816522,11.313252
0.010344,11.313223,-0.018724,1892.6589491618975,50.887714,-220.308975,-80.04483,-219.468719,2776.868896,32138.34375,-79.676247,2.051898,0.004858,0.279904,5.224125,0.030296,0.153247,0.163506,4127.66748,0.144583,2.558959,0.036664,0.086475,0.037185,0.001263,535.1934598207474,-228.590088,-6120.111328,489.080872,-1.287298,-5.390543,-218.821808,-79.591339,-63.805996,-128.0,64.193924,0.0,50.70335,-220.309082,-79.676224,56832000,0.965542,0.79465,11.313248
0.010628,11.313223,0.402231,1893.365002741537,50.819454,-220.45079,-80.102852,-219.62204,2783.373291,32238.388672,-79.707382,2.02698,0.004665,0.280088,5.195504,0.029685,0.154578,0.162971,4094.688965,0.143544,2.424239,0.036237,0.08555,0.036731,0.001258,538.5783357302348,-228.935852,-6123.958008,489.664551,-1.28756,-5.397462,-218.962936,-79.626968,-63.846661,-128.0,64.153244,0.0,50.634113,-220.45108,-79.707268,57216000,0.958257,0.786522,11.31327
0.010465,11.313223,0.570118,1412.9651155357244,50.715683,-220.569061,-80.591789,-219.755081,2785.246826,32306.949219,-80.18869,2.08878,0.004658,0.281214,5.20538,0.029657,0.153915,0.162951,4099.557129,0.143762,2.389894,0.036389,0.085936,0.036906,0.001264,543.1126373847326,-228.751709,-6115.40332,493.766815,-1.286295,-5.391337,-219.096558,-80.120056,-63.804134,-128.0,64.195801,0.0,50.528442,-220.569458,-80.188835,57600000,0.945408,0.785256,11.313272
0.010409,11.313223,0.647238,1894.2212954172865,51.015511,-220.089813,-80.304939,-219.200104,2782.484863,32182.992188,-79.900543,1.975504,0.004767,0.289619,5.263914,0.030297,0.155304,0.16355,4123.987305,0.14514,1.859376,0.036782,0.086873,0.03735,0.001274,546.4958601355553,-229.543335,-6132.936523,481.014923,-1.277055,-5.387908,-218.588043,-79.826729,-63.844147,-128.0,64.155746,0.0,50.833099,-220.089783,-79.900467,57984000,0.990619,0.802649,11.31325
0.010487,11.313223,0.268017,1889.0781668888862,51.136093,-220.148773,-80.804199,-219.283295,2793.193359,32344.970703,-80.403297,2.156301,0.004707,0.28797,5.216526,0.030022,0.155844,0.163374,4123.191406,0.146809,2.488859,0.036573,0.086446,0.037112,0.001276,549.8884318470955,-228.910583,-6127.219238,489.350342,-1.285756,-5.397381,-218.652267,-80.335297,-63.876614,-128.0,64.123314,0.0,50.956821,-220.149536,-80.403267,58368000,0.964328,0.794116,11.313281
0.010196,11.313223,0.246838,1892.6889126622023,51.161285,-219.613998,-80.192787,-218.760956,2794.004395,32246.765625,-79.828209,2.023945,0.004743,0.285962,5.227215,0.03,0.155972,0.162839,4115.901855,0.146087,2.397343,0.03655,0.086415,0.037099,0.001277,553.2745086789131,-229.075577,-6124.359375,488.352905,-1.286209,-5.39261,-218.121643,-79.744904,-63.836422,-128.0,64.163506,0.0,50.9823,-219.614273,-79.828323,58752000,0.943747,0.800157,11.31328
0.010398,11.313223,0.618435,1888.85485852287,51.381798,-219.538742,-79.782516,-218.68602,2786.716797,32129.664062,-79.405739,2.001715,0.004709,0.284548,5.210377,0.030147,0.157081,0.162067,4113.913086,0.14526,2.451645,0.036159,0.085644,0.036699,0.001279,556.6676765402158,-229.230484,-6129.677734,485.62323,-1.289998,-5.403427,-218.037704,-79.307762,-63.860687,-128.0,64.139252,0.0,51.207386,-219.538879,-79.40567,59136000,0.93566,0.804363,11.313284
0.010284,11.313223,0.817612,1888.3746841539223,51.218994,-219.560669,-79.946907,-218.704086,2796.737305,32257.607422,-79.564445,1.876695,0.004702,0.286394,5.222134,0.030196,0.158887,0.16336,4114.085449,0.147486,1.790853,0.036493,0.086362,0.037064,0.00128,560.0613348881403,-229.994888,-6134.402832,478.871155,-1.281421,-5.391241,-218.067413,-79.472069,-63.833057,-128.0,64.166862,0.0,51.040287,-219.560455,-79.5644,59520000,0.945239,0.816942,11.313278
